event_id,origin_time_jst_raw,origin_timestamp_raw,training_latitude,training_longitude,training_depth_km,training_magnitude,candidate_count,match_status,accepted,origin_time_jst_corrected,origin_timestamp_corrected,origin_time_correction_s,jma_event_id,jma_origin_time_jst,jma_origin_timestamp,jma_latitude,jma_longitude,jma_depth_km,jma_magnitude,jma_region,jma_source_url,jma_source_date,time_diff_s,abs_time_diff_s,horizontal_distance_km,depth_diff_km,magnitude_diff,match_score,second_match_score,score_margin,second_jma_event_id,second_jma_origin_time_jst,second_time_diff_s,second_horizontal_distance_km,second_depth_diff_km,second_magnitude_diff
20240923155300,2024-09-23T15:53:00+09:00,1727074380.0,43.583,146.163,79.0,4.2,1,matched,1,2024-09-23T15:53:46.200+09:00,1727074426.2,46.200000047683716,20240923155346200,2024-09-23T15:53:46.200+09:00,1727074426.2,43.583333333333336,146.16333333333333,79.0,4.2,国後島付近,https://www.data.jma.go.jp/eqev/data/daily_map/20240923.html,20240923,46.200000047683716,46.200000047683716,0.04576764100210793,0.0,0.0,1.5491535297898789,,inf,,,,,,
20240924220900,2024-09-24T22:09:00+09:00,1727183340.0,44.928,141.843,14.0,3.7,1,matched,1,2024-09-24T22:09:08.500+09:00,1727183348.5,8.5,20240924220908500,2024-09-24T22:09:08.500+09:00,1727183348.5,44.928333333333335,141.84333333333333,14.0,3.7,留萌地方中北部,https://www.data.jma.go.jp/eqev/data/daily_map/20240924.html,20240924,8.5,8.5,0.04541410578440011,0.0,0.0,0.29241615449021335,,inf,,,,,,
20240926160100,2024-09-26T16:01:00+09:00,1727334060.0,42.777,145.112,59.0,5.7,1,matched,1,2024-09-26T16:01:10.300+09:00,1727334070.3,10.299999952316284,20240926160110300,2024-09-26T16:01:10.300+09:00,1727334070.3,42.776666666666664,145.11166666666668,59.0,5.7,釧路沖,https://www.data.jma.go.jp/eqev/data/daily_map/20240926.html,20240926,10.299999952316284,10.299999952316284,0.0459779427610315,0.0,0.0,0.35252892029608246,,inf,,,,,,
20240926203500,2024-09-26T20:35:00+09:00,1727350500.0,32.685,130.708,13.0,3.8,1,matched,1,2024-09-26T20:35:35.900+09:00,1727350535.9,35.90000009536743,20240926203535900,2024-09-26T20:35:35.900+09:00,1727350535.9,32.685,130.70833333333334,13.0,3.8,熊本県熊本地方,https://www.data.jma.go.jp/eqev/data/daily_map/20240926.html,20240926,35.90000009536743,35.90000009536743,0.03119581775793109,0.0,0.0,1.2029058333971672,,inf,,,,,,
20241003050800,2024-10-03T05:08:00+09:00,1727899680.0,37.177,136.83,11.0,3.2,1,matched,1,2024-10-03T05:08:47.100+09:00,1727899727.1,47.09999990463257,20241003050847100,2024-10-03T05:08:47.100+09:00,1727899727.1,37.17666666666667,136.83,11.0,3.2,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20241003.html,20241003,47.09999990463257,47.09999990463257,0.03706497554738231,0.0,0.0,1.5774129919305622,,inf,,,,,,
20241005085800,2024-10-05T08:58:00+09:00,1728086280.0,32.708,130.632,12.0,3.7,1,matched,1,2024-10-05T08:58:40.600+09:00,1728086320.6,40.59999990463257,20241005085840600,2024-10-05T08:58:40.600+09:00,1728086320.6,32.708333333333336,130.63166666666666,12.0,3.7,熊本県熊本地方,https://www.data.jma.go.jp/eqev/data/daily_map/20241005.html,20241005,40.59999990463257,40.59999990463257,0.04844054524073658,0.0,0.0,1.3630214392025664,,inf,,,,,,
20241006104900,2024-10-06T10:49:00+09:00,1728179340.0,37.95,141.72,57.0,4.0,1,matched,1,2024-10-06T10:49:30.100+09:00,1728179370.1,30.09999990463257,20241006104930100,2024-10-06T10:49:30.100+09:00,1728179370.1,37.95,141.72,57.0,4.0,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241006.html,20241006,30.09999990463257,30.09999990463257,0.0,0.0,0.0,1.003333330154419,,inf,,,,,,
20241007022000,2024-10-07T02:20:00+09:00,1728235200.0,38.557,141.81,42.0,4.4,1,matched,1,2024-10-07T02:20:01.500+09:00,1728235201.5,1.5,20241007022001500,2024-10-07T02:20:01.500+09:00,1728235201.5,38.556666666666665,141.81,42.0,4.4,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241007.html,20241007,1.5,1.5,0.037064975548089636,0.0,0.0,0.05741299510961793,,inf,,,,,,
20241009201900,2024-10-09T20:19:00+09:00,1728472740.0,37.588,137.428,14.0,4.3,1,matched,1,2024-10-09T20:19:42.200+09:00,1728472782.2,42.200000047683716,20241009201942200,2024-10-09T20:19:42.200+09:00,1728472782.2,37.58833333333333,137.42833333333334,14.0,4.3,能登半島沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241009.html,20241009,42.200000047683716,42.200000047683716,0.047291227528154026,0.0,0.0,1.4161249137617549,,inf,,,,,,
20241010054800,2024-10-10T05:48:00+09:00,1728506880.0,31.768,131.525,36.0,3.2,1,matched,1,2024-10-10T05:48:06.900+09:00,1728506886.9,6.900000095367432,20241010054806900,2024-10-10T05:48:06.900+09:00,1728506886.9,31.768333333333334,131.525,36.0,3.2,日向灘,https://www.data.jma.go.jp/eqev/data/daily_map/20241010.html,20241010,6.900000095367432,6.900000095367432,0.037064975548089636,0.0,0.0,0.23741299828853232,,inf,,,,,,
20241010113300,2024-10-10T11:33:00+09:00,1728527580.0,42.187,143.372,41.0,4.4,1,matched,1,2024-10-10T11:33:02.800+09:00,1728527582.8,2.799999952316284,20241010113302800,2024-10-10T11:33:02.800+09:00,1728527582.8,42.18666666666667,143.37166666666667,41.0,4.4,十勝沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241010.html,20241010,2.799999952316284,2.799999952316284,0.04613093440055268,0.0,0.0,0.10255951862398667,,inf,,,,,,
20241012073500,2024-10-12T07:35:00+09:00,1728686100.0,37.66,140.715,88.0,3.8,1,matched,1,2024-10-12T07:35:21.000+09:00,1728686121.0,21.0,20241012073521000,2024-10-12T07:35:21.000+09:00,1728686121.0,37.66,140.715,88.0,3.8,福島県浜通り,https://www.data.jma.go.jp/eqev/data/daily_map/20241012.html,20241012,21.0,21.0,0.0,0.0,0.0,0.7,,inf,,,,,,
20241013035000,2024-10-13T03:50:00+09:00,1728759000.0,36.043,139.915,45.0,4.4,1,matched,1,2024-10-13T03:50:30.700+09:00,1728759030.7,30.700000047683716,20241013035030700,2024-10-13T03:50:30.700+09:00,1728759030.7,36.04333333333334,139.915,45.0,4.4,茨城県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20241013.html,20241013,30.700000047683716,30.700000047683716,0.037064975548089636,0.0,0.0,1.0307463300324085,,inf,,,,,,
20241014194600,2024-10-14T19:46:00+09:00,1728902760.0,35.555,140.085,71.0,4.5,1,matched,1,2024-10-14T19:45:57.000+09:00,1728902757.0,-3.0,20241014194557000,2024-10-14T19:45:57.000+09:00,1728902757.0,35.555,140.085,71.0,4.5,東京湾,https://www.data.jma.go.jp/eqev/data/daily_map/20241014.html,20241014,-3.0,3.0,0.0,0.0,0.0,0.1,,inf,,,,,,
20241015151400,2024-10-15T15:14:00+09:00,1728972840.0,37.483,140.783,76.0,3.7,1,matched,1,2024-10-15T15:14:35.900+09:00,1728972875.9,35.90000009536743,20241015151435900,2024-10-15T15:14:35.900+09:00,1728972875.9,37.483333333333334,140.78333333333333,76.0,3.7,福島県浜通り,https://www.data.jma.go.jp/eqev/data/daily_map/20241015.html,20241015,35.90000009536743,35.90000009536743,0.047316940574486786,0.0,0.0,1.2061300579604783,,inf,,,,,,
20241016175300,2024-10-16T17:53:00+09:00,1729068780.0,36.09,139.865,47.0,4.3,1,matched,1,2024-10-16T17:53:20.600+09:00,1729068800.6,20.59999990463257,20241016175320600,2024-10-16T17:53:20.600+09:00,1729068800.6,36.09,139.865,47.0,4.3,茨城県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20241016.html,20241016,20.59999990463257,20.59999990463257,0.0,0.0,0.0,0.6866666634877523,,inf,,,,,,
20241017164000,2024-10-17T16:40:00+09:00,1729150800.0,36.6,140.635,9.0,3.0,1,matched,1,2024-10-17T16:40:02.400+09:00,1729150802.4,2.4000000953674316,20241017164002400,2024-10-17T16:40:02.400+09:00,1729150802.4,36.6,140.635,9.0,3.0,茨城県北部,https://www.data.jma.go.jp/eqev/data/daily_map/20241017.html,20241017,2.4000000953674316,2.4000000953674316,0.0,0.0,0.0,0.08000000317891438,,inf,,,,,,
20241018074000,2024-10-18T07:40:00+09:00,1729204800.0,37.458,137.353,10.0,3.0,1,matched,1,2024-10-18T07:40:32.100+09:00,1729204832.1,32.09999990463257,20241018074032100,2024-10-18T07:40:32.100+09:00,1729204832.1,37.458333333333336,137.35333333333332,10.0,3.0,石川県能登地方,https://www.data.jma.go.jp/eqev/data/daily_map/20241018.html,20241018,32.09999990463257,32.09999990463257,0.04732305695308344,0.0,0.0,1.0794646082117023,,inf,,,,,,
20241018133800,2024-10-18T13:38:00+09:00,1729226280.0,40.132,142.412,40.0,5.4,1,matched,1,2024-10-18T13:38:04.100+09:00,1729226284.1,4.099999904632568,20241018133804100,2024-10-18T13:38:04.100+09:00,1729226284.1,40.13166666666667,142.41166666666666,40.0,5.4,岩手県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241018.html,20241018,4.099999904632568,4.099999904632568,0.046657093357011487,0.0,0.0,0.14599808215915458,,inf,,,,,,
20241019234100,2024-10-19T23:41:00+09:00,1729348860.0,33.547,131.767,79.0,3.7,1,matched,1,2024-10-19T23:41:12.000+09:00,1729348872.0,12.0,20241019234112000,2024-10-19T23:41:12.000+09:00,1729348872.0,33.54666666666667,131.76666666666668,79.0,3.7,伊予灘,https://www.data.jma.go.jp/eqev/data/daily_map/20241019.html,20241019,12.0,12.0,0.04825018360313027,0.0,0.0,0.40965003672062605,,inf,,,,,,
20241020083700,2024-10-20T08:37:00+09:00,1729381020.0,42.887,146.585,18.0,4.5,1,matched,1,2024-10-20T08:37:32.700+09:00,1729381052.7,32.700000047683716,20241020083732700,2024-10-20T08:37:32.700+09:00,1729381052.7,42.88666666666667,146.585,18.0,4.5,根室半島南東沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241020.html,20241020,32.700000047683716,32.700000047683716,0.03706497554738231,0.0,0.0,1.0974129966989337,,inf,,,,,,
20241021151900,2024-10-21T15:19:00+09:00,1729491540.0,35.275,136.713,17.0,3.8,1,matched,1,2024-10-21T15:19:11.200+09:00,1729491551.2,11.200000047683716,20241021151911200,2024-10-21T15:19:11.200+09:00,1729491551.2,35.275,136.71333333333334,17.0,3.8,岐阜県美濃中西部,https://www.data.jma.go.jp/eqev/data/daily_map/20241021.html,20241021,11.200000047683716,11.200000047683716,0.03025946242853766,0.0,0.0,0.37938522740849806,,inf,,,,,,
20241022024000,2024-10-22T02:40:00+09:00,1729532400.0,35.683,134.898,11.0,3.4,1,matched,1,2024-10-22T02:40:27.100+09:00,1729532427.1,27.09999990463257,20241022024027100,2024-10-22T02:40:27.100+09:00,1729532427.1,35.68333333333333,134.89833333333334,11.0,3.4,京都府沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241022.html,20241022,27.09999990463257,27.09999990463257,0.047751400502964,0.0,0.0,0.9128836102550117,,inf,,,,,,
20241023070800,2024-10-23T07:08:00+09:00,1729634880.0,34.193,135.213,5.0,4.0,1,matched,1,2024-10-23T07:08:36.000+09:00,1729634916.0,36.0,20241023070836000,2024-10-23T07:08:36.000+09:00,1729634916.0,34.193333333333335,135.21333333333334,5.0,4.0,和歌山県北部,https://www.data.jma.go.jp/eqev/data/daily_map/20241023.html,20241023,36.0,36.0,0.04810133046071049,0.0,0.0,1.209620266092142,,inf,,,,,,
20241023092500,2024-10-23T09:25:00+09:00,1729643100.0,34.19,135.21,5.0,3.2,1,matched,1,2024-10-23T09:25:59.800+09:00,1729643159.8,59.799999952316284,20241023092559800,2024-10-23T09:25:59.800+09:00,1729643159.8,34.19,135.21,5.0,3.2,和歌山県北部,https://www.data.jma.go.jp/eqev/data/daily_map/20241023.html,20241023,59.799999952316284,59.799999952316284,0.0,0.0,0.0,1.9933333317438762,,inf,,,,,,
20241023171100,2024-10-23T17:11:00+09:00,1729671060.0,41.503,142.05,56.0,3.9,1,matched,1,2024-10-23T17:11:18.000+09:00,1729671078.0,18.0,20241023171118000,2024-10-23T17:11:18.000+09:00,1729671078.0,41.50333333333333,142.05,56.0,3.9,青森県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241023.html,20241023,18.0,18.0,0.037064975548089636,0.0,0.0,0.6074129951096179,,inf,,,,,,
20241023234100,2024-10-23T23:41:00+09:00,1729694460.0,33.698,132.837,39.0,3.5,1,matched,1,2024-10-23T23:41:45.700+09:00,1729694505.7,45.700000047683716,20241023234145700,2024-10-23T23:41:45.700+09:00,1729694505.7,33.69833333333333,132.83666666666667,39.0,3.5,愛媛県中予,https://www.data.jma.go.jp/eqev/data/daily_map/20241023.html,20241023,45.700000047683716,45.700000047683716,0.04821549588407208,0.0,0.0,1.5329764340996048,,inf,,,,,,
20241024032600,2024-10-24T03:26:00+09:00,1729707960.0,31.728,131.047,6.0,3.1,1,matched,1,2024-10-24T03:26:34.500+09:00,1729707994.5,34.5,20241024032634500,2024-10-24T03:26:34.500+09:00,1729707994.5,31.72833333333333,131.04666666666665,6.0,3.1,宮崎県南部山沿い,https://www.data.jma.go.jp/eqev/data/daily_map/20241024.html,20241024,34.5,34.5,0.0486588438363205,0.0,0.0,1.159731768767264,,inf,,,,,,
20241025153100,2024-10-25T15:31:00+09:00,1729837860.0,43.262,146.625,66.0,4.5,1,matched,1,2024-10-25T15:31:49.200+09:00,1729837909.2,49.200000047683716,20241025153149200,2024-10-25T15:31:49.200+09:00,1729837909.2,43.26166666666666,146.625,66.0,4.5,根室半島南東沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241025.html,20241025,49.200000047683716,49.200000047683716,0.03706497554879696,0.0,0.0,1.6474129966992166,,inf,,,,,,
20241025201700,2024-10-25T20:17:00+09:00,1729855020.0,37.068,142.042,24.0,4.6,1,matched,1,2024-10-25T20:17:04.700+09:00,1729855024.7,4.700000047683716,20241025201704700,2024-10-25T20:17:04.700+09:00,1729855024.7,37.068333333333335,142.04166666666666,24.0,4.6,福島県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241025.html,20241025,4.700000047683716,4.700000047683716,0.0474181815495392,0.0,0.0,0.1661503045660317,,inf,,,,,,
20241025234100,2024-10-25T23:41:00+09:00,1729867260.0,34.435,133.782,16.0,3.2,1,matched,1,2024-10-25T23:41:00.900+09:00,1729867260.9,0.9000000953674316,20241025234100900,2024-10-25T23:41:00.900+09:00,1729867260.9,34.435,133.78166666666667,16.0,3.2,瀬戸内海中部,https://www.data.jma.go.jp/eqev/data/daily_map/20241025.html,20241025,0.9000000953674316,0.9000000953674316,0.030570014117655024,0.0,0.0,0.036114006002445395,,inf,,,,,,
20241026062000,2024-10-26T06:20:00+09:00,1729891200.0,35.835,139.353,56.0,3.9,1,matched,1,2024-10-26T06:20:22.400+09:00,1729891222.4,22.40000009536743,20241026062022400,2024-10-26T06:20:22.400+09:00,1729891222.4,35.835,139.35333333333332,56.0,3.9,埼玉県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20241026.html,20241026,22.40000009536743,22.40000009536743,0.030048810570334854,0.0,0.0,0.7526764319596481,,inf,,,,,,
20241027123200,2024-10-27T12:32:00+09:00,1729999920.0,36.442,140.687,52.0,3.8,1,matched,1,2024-10-27T12:32:13.900+09:00,1729999933.9,13.900000095367432,20241027123213900,2024-10-27T12:32:13.900+09:00,1729999933.9,36.44166666666667,140.68666666666667,52.0,3.8,茨城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241027.html,20241027,13.900000095367432,13.900000095367432,0.04756977921784946,0.0,0.0,0.4728472923558176,,inf,,,,,,
20241030151400,2024-10-30T15:14:00+09:00,1730268840.0,36.045,139.912,45.0,4.0,1,matched,1,2024-10-30T15:14:23.800+09:00,1730268863.8,23.799999952316284,20241030151423800,2024-10-30T15:14:23.800+09:00,1730268863.8,36.045,139.91166666666666,45.0,4.0,茨城県南部,https://www.data.jma.go.jp/eqev/data/daily_map/20241030.html,20241030,23.799999952316284,23.799999952316284,0.02996907499129018,0.0,0.0,0.7993271467421341,,inf,,,,,,
20241101231600,2024-11-01T23:16:00+09:00,1730470560.0,35.902,140.852,40.0,4.6,1,matched,1,2024-11-01T23:16:50.900+09:00,1730470610.9,50.90000009536743,20241101231650900,2024-11-01T23:16:50.900+09:00,1730470610.9,35.901666666666664,140.85166666666666,40.0,4.6,茨城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241101.html,20241101,50.90000009536743,50.90000009536743,0.047699283563911135,0.0,0.0,1.7062065265583632,,inf,,,,,,
20241102165300,2024-11-02T16:53:00+09:00,1730533980.0,31.377,129.625,11.0,4.2,1,matched,1,2024-11-02T16:53:34.900+09:00,1730534014.9,34.90000009536743,20241102165334900,2024-11-02T16:53:34.900+09:00,1730534014.9,31.376666666666665,129.625,11.0,4.2,薩摩半島西方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241102.html,20241102,34.90000009536743,34.90000009536743,0.03706497554879696,0.0,0.0,1.1707463316220073,,inf,,,,,,
20241103054800,2024-11-03T05:48:00+09:00,1730580480.0,35.678,136.632,14.0,3.0,1,matched,1,2024-11-03T05:48:38.700+09:00,1730580518.7,38.700000047683716,20241103054838700,2024-11-03T05:48:38.700+09:00,1730580518.7,35.678333333333335,136.63166666666666,14.0,3.0,岐阜県美濃中西部,https://www.data.jma.go.jp/eqev/data/daily_map/20241103.html,20241103,38.700000047683716,38.700000047683716,0.04775258998394527,0.0,0.0,1.2995505195862462,,inf,,,,,,
20241104083100,2024-11-04T08:31:00+09:00,1730676660.0,35.898,140.853,41.0,4.0,1,matched,1,2024-11-04T08:31:29.200+09:00,1730676689.2,29.200000047683716,20241104083129200,2024-11-04T08:31:29.200+09:00,1730676689.2,35.89833333333333,140.85333333333332,41.0,4.0,茨城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241104.html,20241104,29.200000047683716,29.200000047683716,0.04770015902983852,0.0,0.0,0.9828733667287582,,inf,,,,,,
20241104192100,2024-11-04T19:21:00+09:00,1730715660.0,36.157,136.773,2.0,4.2,1,matched,1,2024-11-04T19:21:23.400+09:00,1730715683.4,23.40000009536743,20241104192123400,2024-11-04T19:21:23.400+09:00,1730715683.4,36.156666666666666,136.77333333333334,2.0,4.2,石川県加賀地方,https://www.data.jma.go.jp/eqev/data/daily_map/20241104.html,20241104,23.40000009536743,23.40000009536743,0.04763826947730849,0.0,0.0,0.7895276570743761,,inf,,,,,,
20241105001000,2024-11-05T00:10:00+09:00,1730733000.0,35.56,140.088,71.0,4.1,1,matched,1,2024-11-05T00:10:54.900+09:00,1730733054.9,54.90000009536743,20241105001054900,2024-11-05T00:10:54.900+09:00,1730733054.9,35.56,140.08833333333334,71.0,4.1,東京湾,https://www.data.jma.go.jp/eqev/data/daily_map/20241105.html,20241105,54.90000009536743,54.90000009536743,0.030152615632350437,0.0,0.0,1.8360305263053844,,inf,,,,,,
20241106064200,2024-11-06T06:42:00+09:00,1730842920.0,36.472,136.577,14.0,3.7,1,matched,1,2024-11-06T06:42:24.100+09:00,1730842944.1,24.09999990463257,20241106064224100,2024-11-06T06:42:24.100+09:00,1730842944.1,36.471666666666664,136.57666666666665,14.0,3.7,石川県加賀地方,https://www.data.jma.go.jp/eqev/data/daily_map/20241106.html,20241106,24.09999990463257,24.09999990463257,0.04756255162728498,0.0,0.0,0.812845840479876,,inf,,,,,,
20241106215900,2024-11-06T21:59:00+09:00,1730897940.0,40.047,141.98,48.0,3.8,1,matched,1,2024-11-06T21:59:48.300+09:00,1730897988.3,48.299999952316284,20241106215948300,2024-11-06T21:59:48.300+09:00,1730897988.3,40.04666666666667,141.98,48.0,3.8,岩手県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241106.html,20241106,48.299999952316284,48.299999952316284,0.037064975548089636,0.0,0.0,1.6174129935201609,,inf,,,,,,
20241107112400,2024-11-07T11:24:00+09:00,1730946240.0,38.807,142.012,40.0,3.5,1,matched,1,2024-11-07T11:24:07.900+09:00,1730946247.9,7.900000095367432,20241107112407900,2024-11-07T11:24:07.900+09:00,1730946247.9,38.806666666666665,142.01166666666666,40.0,3.5,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241107.html,20241107,7.900000095367432,7.900000095367432,0.0469900161614468,0.0,0.0,0.27273133974453706,,inf,,,,,,
20241110005200,2024-11-10T00:52:00+09:00,1731167520.0,31.152,131.347,31.0,4.0,1,matched,1,2024-11-10T00:52:15.300+09:00,1731167535.3,15.299999952316284,20241110005215300,2024-11-10T00:52:15.300+09:00,1731167535.3,31.151666666666667,131.34666666666666,31.0,4.0,大隅半島東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241110.html,20241110,15.299999952316284,15.299999952316284,0.048785065166173605,0.0,0.0,0.5197570114437775,,inf,,,,,,
20241110180300,2024-11-10T18:03:00+09:00,1731229380.0,38.328,141.88,46.0,4.0,1,matched,1,2024-11-10T18:03:31.700+09:00,1731229411.7,31.700000047683716,20241110180331700,2024-11-10T18:03:31.700+09:00,1731229411.7,38.32833333333333,141.88,46.0,4.0,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241110.html,20241110,31.700000047683716,31.700000047683716,0.03706497554738231,0.0,0.0,1.0640796633656004,,inf,,,,,,
20241111222500,2024-11-11T22:25:00+09:00,1731331500.0,38.39,141.855,56.0,3.6,1,matched,1,2024-11-11T22:25:42.500+09:00,1731331542.5,42.5,20241111222542500,2024-11-11T22:25:42.500+09:00,1731331542.5,38.39,141.855,56.0,3.6,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241111.html,20241111,42.5,42.5,0.0,0.0,0.0,1.4166666666666667,,inf,,,,,,
20241113184000,2024-11-13T18:40:00+09:00,1731490800.0,36.882,140.553,7.0,3.9,1,matched,1,2024-11-13T18:40:47.500+09:00,1731490847.5,47.5,20241113184047500,2024-11-13T18:40:47.500+09:00,1731490847.5,36.88166666666667,140.55333333333334,7.0,3.9,福島県中通り,https://www.data.jma.go.jp/eqev/data/daily_map/20241113.html,20241113,47.5,47.5,0.047463434332392494,0.0,0.0,1.5928260201998117,,inf,,,,,,
20241114090200,2024-11-14T09:02:00+09:00,1731542520.0,39.865,141.73,70.0,4.1,1,matched,1,2024-11-14T09:02:12.400+09:00,1731542532.4,12.400000095367432,20241114090212400,2024-11-14T09:02:12.400+09:00,1731542532.4,39.865,141.73,70.0,4.1,岩手県沿岸北部,https://www.data.jma.go.jp/eqev/data/daily_map/20241114.html,20241114,12.400000095367432,12.400000095367432,0.0,0.0,0.0,0.41333333651224774,,inf,,,,,,
20241114201500,2024-11-14T20:15:00+09:00,1731582900.0,38.847,142.275,59.0,4.2,1,matched,1,2024-11-14T20:15:14.500+09:00,1731582914.5,14.5,20241114201514500,2024-11-14T20:15:14.500+09:00,1731582914.5,38.846666666666664,142.275,59.0,4.2,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241114.html,20241114,14.5,14.5,0.03706497554879696,0.0,0.0,0.49074632844309274,,inf,,,,,,
20241116004000,2024-11-16T00:40:00+09:00,1731685200.0,36.02,141.202,13.0,4.5,1,matched,1,2024-11-16T00:40:59.600+09:00,1731685259.6,59.59999990463257,20241116004059600,2024-11-16T00:40:59.600+09:00,1731685259.6,36.02,141.20166666666665,13.0,4.5,茨城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241116.html,20241116,59.59999990463257,59.59999990463257,0.029978588454428634,0.0,0.0,1.9926623811786381,,inf,,,,,,
20241116025800,2024-11-16T02:58:00+09:00,1731693480.0,35.833,140.898,33.0,4.9,1,matched,1,2024-11-16T02:58:48.900+09:00,1731693528.9,48.90000009536743,20241116025848900,2024-11-16T02:58:48.900+09:00,1731693528.9,35.833333333333336,140.89833333333334,33.0,4.9,千葉県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241116.html,20241116,48.90000009536743,48.90000009536743,0.04771566993373322,0.0,0.0,1.639543137165661,,inf,,,,,,
20241116082900,2024-11-16T08:29:00+09:00,1731713340.0,34.882,135.655,11.0,3.4,1,matched,1,2024-11-16T08:29:56.100+09:00,1731713396.1,56.09999990463257,20241116082956100,2024-11-16T08:29:56.100+09:00,1731713396.1,34.88166666666667,135.655,11.0,3.4,大阪府北部,https://www.data.jma.go.jp/eqev/data/daily_map/20241116.html,20241116,56.09999990463257,56.09999990463257,0.037064975548089636,0.0,0.0,1.8774129919307037,,inf,,,,,,
20241116212200,2024-11-16T21:22:00+09:00,1731759720.0,41.033,141.078,8.0,4.6,1,matched,1,2024-11-16T21:22:18.000+09:00,1731759738.0,18.0,20241116212218000,2024-11-16T21:22:18.000+09:00,1731759738.0,41.03333333333333,141.07833333333335,8.0,4.6,陸奥湾,https://www.data.jma.go.jp/eqev/data/daily_map/20241116.html,20241116,18.0,18.0,0.046427684687348286,0.0,0.0,0.6092855369374697,,inf,,,,,,
20241116235300,2024-11-16T23:53:00+09:00,1731768780.0,41.035,141.072,8.0,3.4,1,matched,1,2024-11-16T23:53:03.200+09:00,1731768783.2,3.200000047683716,20241116235303200,2024-11-16T23:53:03.200+09:00,1731768783.2,41.035,141.07166666666666,8.0,3.4,陸奥湾,https://www.data.jma.go.jp/eqev/data/daily_map/20241116.html,20241116,3.200000047683716,3.200000047683716,0.027958432624560724,0.0,0.0,0.112258354781036,,inf,,,,,,
20241118094300,2024-11-18T09:43:00+09:00,1731890580.0,35.097,135.597,12.0,3.4,1,matched,1,2024-11-18T09:43:50.000+09:00,1731890630.0,50.0,20241118094350000,2024-11-18T09:43:50.000+09:00,1731890630.0,35.096666666666664,135.59666666666666,12.0,3.4,京都府南部,https://www.data.jma.go.jp/eqev/data/daily_map/20241118.html,20241118,50.0,50.0,0.04789019980068783,0.0,0.0,1.6762447066268042,,inf,,,,,,
20241118201700,2024-11-18T20:17:00+09:00,1731928620.0,40.983,141.987,58.0,3.5,1,matched,1,2024-11-18T20:17:00.700+09:00,1731928620.7,0.7000000476837158,20241118201700700,2024-11-18T20:17:00.700+09:00,1731928620.7,40.983333333333334,141.98666666666668,58.0,3.5,青森県東方沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241118.html,20241118,0.7000000476837158,0.7000000476837158,0.04644046902032767,0.0,0.0,0.03262142872685606,,inf,,,,,,
20241120154000,2024-11-20T15:40:00+09:00,1732084800.0,41.035,141.06,10.0,5.1,1,matched,1,2024-11-20T15:40:16.100+09:00,1732084816.1,16.09999990463257,20241120154016100,2024-11-20T15:40:16.100+09:00,1732084816.1,41.035,141.06,10.0,5.1,陸奥湾,https://www.data.jma.go.jp/eqev/data/daily_map/20241120.html,20241120,16.09999990463257,16.09999990463257,0.0,0.0,0.0,0.5366666634877523,,inf,,,,,,
20241120170900,2024-11-20T17:09:00+09:00,1732090140.0,37.982,141.805,60.0,4.8,1,matched,1,2024-11-20T17:09:50.200+09:00,1732090190.2,50.200000047683716,20241120170950200,2024-11-20T17:09:50.200+09:00,1732090190.2,37.98166666666667,141.805,60.0,4.8,宮城県沖,https://www.data.jma.go.jp/eqev/data/daily_map/20241120.html,20241120,50.200000047683716,50.200000047683716,0.03706497554738231,0.0,0.0,1.6807463300322671,,inf,,,,,,
