year,event_id,path,size_bytes,catalog_event,outer_tar_valid,outer_member_count,has_knet_product,has_kiknet_product,has_image_product,product_class,error
2022,20220310231200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220310231200.tar,12605440,1,1,3,1,1,1,both,
2022,20220311031300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220311031300.tar,1249280,1,1,3,1,1,1,both,
2022,20220311175900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220311175900.tar,9625600,1,1,3,1,1,1,both,
2022,20220311181400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220311181400.tar,2775040,1,1,3,1,1,1,both,
2022,20220312010100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220312010100.tar,3962880,1,1,3,1,1,1,both,
2022,20220312092000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220312092000.tar,2764800,1,1,3,1,1,1,both,
2022,20220312190000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220312190000.tar,1525760,1,1,3,1,1,1,both,
2022,20220312195000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220312195000.tar,1689600,1,1,3,1,1,1,both,
2022,20220313123800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220313123800.tar,1402880,1,1,3,1,1,1,both,
2022,20220315195500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220315195500.tar,4792320,1,1,3,1,1,1,both,
2022,20220316233400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220316233400.tar,53217280,1,1,3,1,1,1,both,
2022,20220316233600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220316233600.tar,226119680,1,1,3,1,1,1,both,
2022,20220316234300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220316234300.tar,19712000,1,1,3,1,1,1,both,
2022,20220316234500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220316234500.tar,25579520,1,1,3,1,1,1,both,
2022,20220316234800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220316234800.tar,12963840,1,1,3,1,1,1,both,
2022,20220317000900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317000900.tar,10680320,1,1,3,1,1,1,both,
2022,20220317003000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317003000.tar,7639040,1,1,3,1,1,1,both,
2022,20220317005200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317005200.tar,46858240,1,1,3,1,1,1,both,
2022,20220317005400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317005400.tar,3297280,1,1,3,1,1,1,both,
2022,20220317005700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317005700.tar,7157760,1,1,3,1,1,1,both,
2022,20220317011400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317011400.tar,17315840,1,1,3,1,1,1,both,
2022,20220317020500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317020500.tar,10536960,1,1,3,1,1,1,both,
2022,20220317021700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317021700.tar,14643200,1,1,3,1,1,1,both,
2022,20220317022800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317022800.tar,15636480,1,1,3,1,1,1,both,
2022,20220317030500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317030500.tar,10485760,1,1,3,1,1,1,both,
2022,20220317060300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317060300.tar,7413760,1,1,3,1,1,1,both,
2022,20220317135300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317135300.tar,7311360,1,1,3,1,1,1,both,
2022,20220317184500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317184500.tar,4628480,1,1,3,1,1,1,both,
2022,20220317194300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317194300.tar,21647360,1,1,3,1,1,1,both,
2022,20220317213000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220317213000.tar,19036160,1,1,3,1,1,1,both,
2022,20220318072600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220318072600.tar,2560000,1,1,3,1,1,1,both,
2022,20220318150200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220318150200.tar,8468480,1,1,3,1,1,1,both,
2022,20220318211200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220318211200.tar,8038400,1,1,3,1,1,1,both,
2022,20220318220500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220318220500.tar,12236800,1,1,3,1,1,1,both,
2022,20220318232500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220318232500.tar,24719360,1,1,3,1,1,1,both,
2022,20220319005800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220319005800.tar,28364800,1,1,3,1,1,1,both,
2022,20220319094800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220319094800.tar,2068480,1,1,3,1,1,1,both,
2022,20220319101700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220319101700.tar,6799360,1,1,3,1,1,1,both,
2022,20220319224100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220319224100.tar,1361920,1,1,3,1,1,1,both,
2022,20220320144600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220320144600.tar,6205440,1,1,3,1,1,1,both,
2022,20220320221300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220320221300.tar,8632320,1,1,3,1,1,1,both,
2022,20220320221600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220320221600.tar,5201920,1,1,3,1,1,1,both,
2022,20220321084400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220321084400.tar,12042240,1,1,3,1,1,1,both,
2022,20220321090600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220321090600.tar,7884800,1,1,3,1,1,1,both,
2022,20220321104300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220321104300.tar,6594560,1,1,3,1,1,1,both,
2022,20220321133300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220321133300.tar,2017280,1,1,3,1,1,1,both,
2022,20220323053600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220323053600.tar,1454080,1,1,3,1,1,1,both,
2022,20220323092300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220323092300.tar,4608000,1,1,3,1,1,1,both,
2022,20220323130900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220323130900.tar,19476480,1,1,3,1,1,1,both,
2022,20220323201100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220323201100.tar,10506240,1,1,3,1,1,1,both,
2022,20220324080600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220324080600.tar,13701120,1,1,3,1,1,1,both,
2022,20220324085100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220324085100.tar,12646400,1,1,3,1,1,1,both,
2022,20220324114800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220324114800.tar,2570240,1,1,3,1,1,1,both,
2022,20220324131100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220324131100.tar,17315840,1,1,3,1,1,1,both,
2022,20220324134100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220324134100.tar,921600,1,1,3,1,1,1,both,
2022,20220325120800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220325120800.tar,39782400,1,1,3,1,1,1,both,
2022,20220325153300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220325153300.tar,6563840,1,1,3,1,1,1,both,
2022,20220325171800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220325171800.tar,3532800,1,1,3,1,1,1,both,
2022,20220326002000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220326002000.tar,17541120,1,1,3,1,1,1,both,
2022,20220326123600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220326123600.tar,3246080,1,1,3,1,1,1,both,
2022,20220326131500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220326131500.tar,5826560,1,1,3,1,1,1,both,
2022,20220327081500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220327081500.tar,23633920,1,1,3,1,1,1,both,
2022,20220327120600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220327120600.tar,6645760,1,1,3,1,1,1,both,
2022,20220327201200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220327201200.tar,7311360,1,1,3,1,1,1,both,
2022,20220327225400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220327225400.tar,22507520,1,1,3,1,1,1,both,
2022,20220328021300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220328021300.tar,4741120,1,1,3,1,1,1,both,
2022,20220328024800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220328024800.tar,4761600,1,1,3,1,1,1,both,
2022,20220329013600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220329013600.tar,22128640,1,1,3,1,1,1,both,
2022,20220329140500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220329140500.tar,6144000,1,1,3,1,1,1,both,
2022,20220330001800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220330001800.tar,17950720,1,1,3,1,1,1,both,
2022,20220330004400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220330004400.tar,1300480,1,1,3,1,1,1,both,
2022,20220331205200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220331205200.tar,29409280,1,1,3,1,1,1,both,
2022,20220331233400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220331233400.tar,22210560,1,1,3,1,1,1,both,
2022,20220401135700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220401135700.tar,870400,1,1,3,1,1,1,both,
2022,20220402073600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220402073600.tar,5324800,1,1,3,1,1,1,both,
2022,20220402162700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220402162700.tar,23429120,1,1,3,1,1,1,both,
2022,20220402201600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220402201600.tar,6184960,1,1,3,1,1,1,both,
2022,20220403051600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220403051600.tar,13035520,1,1,3,1,1,1,both,
2022,20220403185800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220403185800.tar,9072640,1,1,3,1,1,1,both,
2022,20220404102600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220404102600.tar,5775360,1,1,3,1,1,1,both,
2022,20220404102800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220404102800.tar,2119680,1,1,3,1,1,1,both,
2022,20220404111800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220404111800.tar,1669120,1,1,3,1,1,1,both,
2022,20220404192900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220404192900.tar,40130560,1,1,3,1,1,1,both,
2022,20220404223000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220404223000.tar,36075520,1,1,3,1,1,1,both,
2022,20220404223100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220404223100.tar,11335680,1,1,3,1,1,1,both,
2022,20220406000400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220406000400.tar,32727040,1,1,3,1,1,1,both,
2022,20220406151800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220406151800.tar,9758720,1,1,3,1,1,1,both,
2022,20220406171400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220406171400.tar,3747840,1,1,3,1,1,1,both,
2022,20220407093000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220407093000.tar,23767040,1,1,3,1,1,1,both,
2022,20220407144800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220407144800.tar,4505600,1,1,3,1,1,1,both,
2022,20220407164600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220407164600.tar,1157120,1,1,3,1,1,1,both,
2022,20220408112700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220408112700.tar,1792000,1,1,3,1,1,1,both,
2022,20220408220400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220408220400.tar,3911680,1,1,3,1,1,1,both,
2022,20220408222900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220408222900.tar,1024000,1,1,3,1,1,1,both,
2022,20220408223600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220408223600.tar,1034240,1,1,3,1,1,1,both,
2022,20220410133600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220410133600.tar,1034240,1,1,3,1,1,1,both,
2022,20220410173000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220410173000.tar,18411520,1,1,3,1,1,1,both,
2022,20220410184300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220410184300.tar,15575040,1,1,3,1,1,1,both,
2022,20220411162800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220411162800.tar,4259840,1,1,3,1,1,1,both,
2022,20220413010700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220413010700.tar,4628480,1,1,3,1,1,1,both,
2022,20220413111200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220413111200.tar,10403840,1,1,3,1,1,1,both,
2022,20220413132900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220413132900.tar,4300800,1,1,3,1,1,1,both,
2022,20220414130800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220414130800.tar,6666240,1,1,3,1,1,1,both,
2022,20220415032500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220415032500.tar,11653120,1,1,3,1,1,1,both,
2022,20220418045000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220418045000.tar,10250240,1,1,3,1,1,1,both,
2022,20220419081600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220419081600.tar,56975360,1,1,3,1,1,1,both,
2022,20220422013600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220422013600.tar,2652160,1,1,3,1,1,1,both,
2022,20220422232000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220422232000.tar,3860480,1,1,3,1,1,1,both,
2022,20220423074600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220423074600.tar,11141120,1,1,3,1,1,1,both,
2022,20220423082000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220423082000.tar,1064960,1,1,3,1,1,1,both,
2022,20220424071900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220424071900.tar,10926080,1,1,3,1,1,1,both,
2022,20220424171600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220424171600.tar,14284800,1,1,3,1,1,1,both,
2022,20220424195800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220424195800.tar,2519040,1,1,3,1,1,1,both,
2022,20220425131000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220425131000.tar,11018240,1,1,3,1,1,1,both,
2022,20220427091200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220427091200.tar,12707840,1,1,3,1,1,1,both,
2022,20220428190300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220428190300.tar,11898880,1,1,3,1,1,1,both,
2022,20220429024300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220429024300.tar,5089280,1,1,3,1,1,1,both,
2022,20220430180600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220430180600.tar,16506880,1,1,3,1,1,1,both,
2022,20220501144100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220501144100.tar,7618560,1,1,3,1,1,1,both,
2022,20220502145200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220502145200.tar,2406400,1,1,3,1,1,1,both,
2022,20220502160800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220502160800.tar,10260480,1,1,3,1,1,1,both,
2022,20220502222100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220502222100.tar,20172800,1,1,3,1,1,1,both,
2022,20220503155000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220503155000.tar,13731840,1,1,3,1,1,1,both,
2022,20220505145500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220505145500.tar,7004160,1,1,3,1,1,1,both,
2022,20220505184200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220505184200.tar,38000640,1,1,3,1,1,1,both,
2022,20220508092900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220508092900.tar,12216320,1,1,3,1,1,1,both,
2022,20220509033600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220509033600.tar,4618240,1,1,3,1,1,1,both,
2022,20220510015700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220510015700.tar,6420480,1,1,3,1,1,1,both,
2022,20220510215700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220510215700.tar,1034240,1,1,3,1,1,1,both,
2022,20220510223200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220510223200.tar,7864320,1,1,3,1,1,1,both,
2022,20220512031600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220512031600.tar,7546880,1,1,3,1,1,1,both,
2022,20220513051000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220513051000.tar,11233280,1,1,3,1,1,1,both,
2022,20220514004700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220514004700.tar,12994560,1,1,3,1,1,1,both,
2022,20220514080800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220514080800.tar,2017280,1,1,3,1,1,1,both,
2022,20220514194800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220514194800.tar,10803200,1,1,3,1,1,1,both,
2022,20220516142900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220516142900.tar,3829760,1,1,3,1,1,1,both,
2022,20220517183600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220517183600.tar,4270080,1,1,3,1,1,1,both,
2022,20220517225300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220517225300.tar,6973440,1,1,3,1,1,1,both,
2022,20220518061700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220518061700.tar,18554880,1,1,3,1,1,1,both,
2022,20220520051500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220520051500.tar,3522560,1,1,3,1,1,1,both,
2022,20220520195800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220520195800.tar,3010560,1,1,3,1,1,1,both,
2022,20220521160300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220521160300.tar,4843520,1,1,3,1,1,1,both,
2022,20220521213500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220521213500.tar,4126720,1,1,3,1,1,1,both,
2022,20220522063700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220522063700.tar,5335040,1,1,3,1,1,1,both,
2022,20220522122400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220522122400.tar,42485760,1,1,3,1,1,1,both,
2022,20220522212200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220522212200.tar,12933120,1,1,3,1,1,1,both,
2022,20220523004200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220523004200.tar,4526080,1,1,3,1,1,1,both,
2022,20220523082000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220523082000.tar,13260800,1,1,3,1,1,1,both,
2022,20220523110100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220523110100.tar,27514880,1,1,3,1,1,1,both,
2022,20220524135400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220524135400.tar,1095680,1,1,3,1,1,1,both,
2022,20220525030400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220525030400.tar,8243200,1,1,3,1,1,1,both,
2022,20220527143700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220527143700.tar,3276800,1,1,3,1,1,1,both,
2022,20220527175900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220527175900.tar,22691840,1,1,3,1,1,1,both,
2022,20220529155500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220529155500.tar,36771840,1,1,3,1,1,1,both,
2022,20220531043200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220531043200.tar,7772160,1,1,3,1,1,1,both,
2022,20220531155000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220531155000.tar,921600,1,1,3,1,1,1,both,
2022,20220601183800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220601183800.tar,5191680,1,1,3,1,1,1,both,
2022,20220602044200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220602044200.tar,12759040,1,1,3,1,1,1,both,
2022,20220602074800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220602074800.tar,9236480,1,1,3,1,1,1,both,
2022,20220602075500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220602075500.tar,911360,1,1,3,1,1,1,both,
2022,20220603050500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220603050500.tar,2918400,1,1,3,1,1,1,both,
2022,20220603132900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220603132900.tar,1955840,1,1,3,1,1,1,both,
2022,20220607113300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220607113300.tar,5201920,1,1,3,1,1,1,both,
2022,20220609022600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220609022600.tar,11038720,1,1,3,1,1,1,both,
2022,20220609055600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220609055600.tar,7618560,1,1,3,1,1,1,both,
2022,20220609072500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220609072500.tar,4505600,1,1,3,1,1,1,both,
2022,20220609114900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220609114900.tar,7669760,1,1,3,1,1,1,both,
2022,20220610030500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220610030500.tar,983040,1,1,3,1,1,1,both,
2022,20220610111400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220610111400.tar,23142400,1,1,3,1,1,1,both,
2022,20220611113600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220611113600.tar,7331840,1,1,3,1,1,1,both,
2022,20220612180600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220612180600.tar,8273920,1,1,3,1,1,1,both,
2022,20220612214600,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220612214600.tar,30126080,1,1,3,1,1,1,both,
2022,20220613015700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220613015700.tar,11991040,1,1,3,1,1,1,both,
2022,20220614005800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220614005800.tar,7280640,1,1,3,1,1,1,both,
2022,20220614060100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220614060100.tar,9431040,1,1,3,1,1,1,both,
2022,20220614141000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220614141000.tar,1310720,1,1,3,1,1,1,both,
2022,20220614210800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220614210800.tar,3133440,1,1,3,1,1,1,both,
2022,20220615013300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220615013300.tar,12165120,1,1,3,1,1,1,both,
2022,20220616022700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220616022700.tar,2263040,1,1,3,1,1,1,both,
2022,20220617005100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220617005100.tar,32245760,1,1,3,1,1,1,both,
2022,20220617233500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220617233500.tar,22845440,1,1,3,1,1,1,both,
2022,20220619150800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220619150800.tar,20326400,1,1,3,1,1,1,both,
2022,20220619151900,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220619151900.tar,1064960,1,1,3,1,1,1,both,
2022,20220619163800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220619163800.tar,1331200,1,1,3,1,1,1,both,
2022,20220619182800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220619182800.tar,19834880,1,1,3,1,1,1,both,
2022,20220619192200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220619192200.tar,1105920,1,1,3,1,1,1,both,
2022,20220620033500,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220620033500.tar,6236160,1,1,3,1,1,1,both,
2022,20220620091800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220620091800.tar,3799040,1,1,3,1,1,1,both,
2022,20220620100400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220620100400.tar,6543360,1,1,3,1,1,1,both,
2022,20220620100430,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220620100430.tar,1105920,1,1,3,1,1,1,both,
2022,20220620103100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220620103100.tar,15493120,1,1,3,1,1,1,both,
2022,20220620145000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220620145000.tar,3880960,1,1,3,1,1,1,both,
2022,20220621104200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220621104200.tar,3450880,1,1,3,1,1,1,both,
2022,20220621194400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220621194400.tar,3604480,1,1,3,1,1,1,both,
2022,20220626214400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220626214400.tar,18442240,1,1,3,1,1,1,both,
2022,20220627135700,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220627135700.tar,4218880,1,1,3,1,1,1,both,
2022,20220628050300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220628050300.tar,18524160,1,1,3,1,1,1,both,
2022,20220629092000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220629092000.tar,6615040,1,1,3,1,1,1,both,
2022,20220629173800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220629173800.tar,1464320,1,1,3,1,1,1,both,
2022,20220630193400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220630193400.tar,1853440,1,1,3,1,1,1,both,
2022,20220630215300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220630215300.tar,2263040,1,1,3,1,1,1,both,
2022,20220702213400,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220702213400.tar,3092480,1,1,3,1,1,1,both,
2022,20220705095100,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220705095100.tar,7075840,1,1,3,1,1,1,both,
2022,20220705163300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220705163300.tar,2723840,1,1,3,1,1,1,both,
2022,20220705175200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220705175200.tar,15093760,1,1,3,1,1,1,both,
2022,20220706051000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220706051000.tar,44953600,1,1,3,1,1,1,both,
2022,20220706130200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220706130200.tar,8017920,1,1,3,1,1,1,both,
2022,20220707170300,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220707170300.tar,14919680,1,1,3,1,1,1,both,
2022,20220708035000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220708035000.tar,10291200,1,1,3,1,1,1,both,
2022,20220708080000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220708080000.tar,2744320,1,1,3,1,1,1,both,
2022,20220709022000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220709022000.tar,8632320,1,1,3,1,1,1,both,
2022,20220709101200,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220709101200.tar,12277760,1,1,3,1,1,1,both,
2022,20220709122800,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220709122800.tar,5713920,1,1,3,1,1,1,both,
2022,20220709191000,/run/media/zhangb/My Passport/knet_data/waveforms/2022/20220709191000.tar,6840320,1,1,3,1,1,1,both,
