protocol,population,row_index,event_id,requested_elapsed_time_seconds,actual_station_count,n_targets,eligible_ge5,truth_p95_p05_range,base_p95_p05_range,final_p95_p05_range,base_range_ratio,final_range_ratio,base_range_abs_error,final_range_abs_error,base_pairwise_delta_mae,final_pairwise_delta_mae,base_pairwise_delta_rmse,final_pairwise_delta_rmse,base_field_mean_error,final_field_mean_error,base_centered_error_mae,final_centered_error_mae,base_centered_error_rmse,final_centered_error_rmse,truth_ptp_range_diagnostic,base_ptp_range_diagnostic,final_ptp_range_diagnostic
normal,noninput,2355,20080822150200,10.0,18,3,False,0.18872312307357797,0.14222134351730342,0.11028417348861685,0.7535978697313906,0.5843702228561578,0.04650177955627455,0.07843894958496112,0.23203595479329428,0.21077473958333334,0.2522156290271876,0.22697104736342336,0.06057560443878174,0.08447631200154622,0.13102897008260092,0.11605617735120986,0.14561676131267753,0.13104179529352378,0.2096923589706421,0.15802371501922607,0.12253797054290771
normal,noninput,2359,20080822195900,1.0,6,10,True,0.7009814523160457,0.5811708629131317,0.5744348376989363,0.8290816554317388,0.8194722353936772,0.119810589402914,0.12654661461710937,0.28928077783849504,0.2511269387271669,0.3602026160236566,0.3234266360125523,-0.2311251476407051,-0.20796536952257155,0.19871143877506253,0.17269088089466095,0.2416312605306454,0.21696118315744453,0.7349455207586288,0.6530128121376038,0.6469386219978333
normal,noninput,2360,20080822195900,3.0,16,9,True,1.096405917406082,0.7754325032234191,0.8611855030059815,0.7072494693005362,0.7854622903198172,0.320973414182663,0.23522041440010055,0.2894023441606098,0.22458500663439432,0.35258072144073743,0.2661194473128753,0.07490179936091106,0.10264181428485447,0.19447175440964878,0.160117824136475,0.235053814293825,0.1774129648752502,1.3169339001178741,0.808379590511322,0.966539740562439
normal,noninput,2361,20080822195900,5.0,24,9,True,1.011893594264984,0.5632757782936094,0.6696426510810851,0.5566551478199245,0.6617718057277534,0.4486178159713746,0.3422509431838989,0.2680256830321418,0.21756023830837673,0.3558152321338933,0.27221227148922134,-0.006584286689758301,0.02920320298936632,0.20648405287000868,0.1654209119302255,0.23721015475592888,0.1814748476594809,1.255972683429718,0.7777222990989685,0.8389191031455994
normal,noninput,2362,20080822195900,10.0,25,8,True,0.8328923344612121,0.5706814229488372,0.5949501663446425,0.6851803040281359,0.7143182158465997,0.26221091151237497,0.23794216811656965,0.37145632931164335,0.3148877258811678,0.48225144147169596,0.3853220268771618,4.322826862335205e-05,0.03396426886320114,0.2476198710501194,0.2080406602472067,0.31897934588413207,0.2548665644480791,0.9209288954734802,0.6295135021209717,0.6720316410064697
normal,noninput,2363,20080822195900,20.0,25,8,True,1.0911964163184167,0.7074546277523039,0.720631057024002,0.6483293174103177,0.6604045305201206,0.38374178856611274,0.3705653592944147,0.5039956559027944,0.4130155412214143,0.611195564190537,0.5062619974776824,0.144675362855196,0.1689380593597889,0.3189564058557153,0.25361713860183954,0.4042678663184939,0.3348608358921891,1.155676394701004,0.8799271583557129,0.8054074048995972
normal,noninput,2364,20080822195900,40.0,25,8,True,0.9933070793747902,0.8303389310836788,0.9735253930091857,0.8359337694505438,0.9800850242826664,0.1629681482911114,0.01978168636560451,0.29012649932077955,0.18252323887177876,0.34662899808964026,0.21880739052891438,-0.04646020010113716,-0.022862602025270462,0.18851783964782953,0.1275399187579751,0.22927353153716776,0.14472748509062427,1.1605731844902039,0.9971193671226501,1.1967713236808777
normal,noninput,2365,20080822195900,90.0,25,9,True,1.0507864028215406,0.486340618133545,0.39735519886016846,0.4628348985365985,0.37815030513642167,0.5644457846879956,0.6534312039613721,0.35776830050680375,0.37251243657535976,0.4242832652832787,0.438235241601614,-0.2367956025732888,-0.10299493703577253,0.25687947354198976,0.2516432673106959,0.28285551018885247,0.2921568277344093,1.2154725044965744,0.563127875328064,0.4850071668624878
normal,noninput,2367,20080824042200,3.0,2,4,False,0.28256164789199834,0.11479912996292119,0.10535840392112727,0.4062799421625687,0.3728687339811867,0.16776251792907715,0.17720324397087106,0.20619602998097739,0.20551381508509317,0.23230890768832874,0.2313579708756973,-0.13952255249023438,-0.14792302250862122,0.12206506729125977,0.11875417828559875,0.14225957163493136,0.14167724414278746,0.3323401212692261,0.13069093227386475,0.12004208564758301
normal,noninput,2368,20080824042200,5.0,3,3,False,0.1379760503768921,0.21767853498458867,0.18474626541137695,1.5776544870648432,1.3389734298577793,0.07970248460769658,0.04677021503448486,0.19111053148905435,0.1865986188252767,0.21823089095465148,0.2050818853094706,0.0036115248998006186,0.007183233896891276,0.1175587707095676,0.10792337523566352,0.1259956636381599,0.1184040816893388,0.1533067226409912,0.24186503887176514,0.20527362823486328
normal,noninput,2373,20080824054500,1.0,1,14,True,0.6641383975744247,0.10854381322860718,0.07595598697662354,0.16343553335424119,0.1143677089805845,0.5555945843458175,0.5881824105978012,0.28647860917416246,0.2840935718882215,0.3434496802991187,0.3435554369145503,-0.017305693456104825,-0.06221721427781241,0.20439907056944712,0.2097757361373123,0.23402150982246187,0.23409357080908283,0.7535619735717773,0.1160808801651001,0.08498620986938477
normal,noninput,2374,20080824054500,3.0,6,9,True,0.630565309524536,0.4048665285110473,0.338026762008667,0.6420691439818154,0.5360693918660839,0.22569878101348873,0.29253854751586905,0.24474841356277466,0.2370423740810818,0.2970868814428583,0.2881160455580764,0.040647798114352755,0.02296659681532118,0.15620200722305866,0.15285980259930645,0.19805792096190553,0.19207736370538425,0.7535619735717773,0.4841235876083374,0.3724079132080078
normal,noninput,2375,20080824054500,5.0,15,9,True,0.4397797346115111,0.46406843662261954,0.348772430419922,1.0552292434133292,0.7930616237422073,0.024288702011108443,0.09100730419158909,0.17712468571133083,0.13325307766596475,0.21462562597883503,0.1622320561233383,0.030468093024359807,-0.0002206563949584961,0.11680630695672682,0.08636840184529622,0.14308375065255668,0.10815470408222552,0.4581509828567505,0.5095621347427368,0.3813157081604004
normal,noninput,2377,20080824054500,20.0,25,3,False,0.13221970796585092,0.4605366826057433,0.35534806251525897,3.4831167735197885,2.687557460095409,0.3283169746398924,0.22312835454940805,0.256566842397054,0.1786493460337321,0.27213379513136177,0.19715732344767342,0.20854190985361734,0.20637579758961996,0.12866248024834526,0.1041470103793674,0.15711651987468617,0.11382883376522036,0.14691078662872314,0.5117074251174927,0.39483118057250977
normal,noninput,2379,20080824054500,90.0,25,4,False,0.13006252646446215,0.3427876830101011,0.29095247983932504,2.6355606978291575,2.237020052957559,0.21272515654563895,0.1608899533748629,0.14991857608159384,0.12189485629399617,0.16702365259824734,0.13645698140691517,0.1362021267414093,0.14864924550056458,0.08959189057350159,0.0808236300945282,0.10228068096039694,0.08356249407184839,0.14691078662872314,0.39742910861968994,0.33089447021484375
normal,noninput,2380,20080824092500,1.0,1,3,False,0.23926677703857413,0.006121230125427202,0.00452767610549909,0.02558328490561959,0.01892312907599849,0.23314554691314693,0.23473910093307504,0.17814167340596518,0.1805884838104248,0.2058071832277885,0.20981286883989161,0.2443101406097412,0.09347919623057048,0.11127416292826335,0.11360012160407172,0.11882283263772231,0.12113551630415909,0.2658519744873047,0.0068013668060302734,0.0050307512283325195
normal,noninput,2381,20080824092500,3.0,1,3,False,0.23926677703857413,0.007862305641174405,0.005421817302703857,0.032859997273699475,0.0226601343061923,0.23140447139739972,0.23384495973587027,0.1779181162516276,0.17907937367757162,0.20491446667559077,0.2072006604287912,0.2751031319300334,0.13646996021270752,0.11069522963629828,0.11207199096679688,0.11830742249600093,0.11962735707483084,0.2658519744873047,0.008735895156860352,0.0060242414474487305
normal,noninput,2387,20080825070700,1.0,2,2,False,0.18339904546737662,0.08385980129241943,0.08054265975952157,0.45725320477383063,0.4391661884295284,0.09953924417495719,0.10285638570785505,0.11059916019439697,0.11428487300872803,0.11059916019439697,0.11428487300872803,0.03802007436752319,-0.039259135723114014,0.055299580097198486,0.057142436504364014,0.055299580097198486,0.057142436504364014,0.20377671718597412,0.09317755699157715,0.0894918441772461
normal,noninput,2394,20080825161500,1.0,1,4,False,0.33926503062248226,0.011957269906997636,0.028513389825820967,0.03524462832216595,0.08404458830756799,0.3273077607154846,0.3107516407966613,0.2021739880243937,0.19464604059855142,0.2252488638598335,0.21821541437962547,0.34061533212661743,0.31032127141952515,0.11390411853790283,0.10693424940109253,0.13793619539955668,0.13362910481001836,0.38345587253570557,0.01350545883178711,0.03118288516998291
normal,noninput,2401,20080825205700,1.0,3,9,True,0.48165311813354483,0.3384234189987183,0.29092085361480713,0.7026289382494683,0.6040049210978956,0.14322969913482653,0.1907322645187377,0.24968914853201973,0.23497227827707926,0.3020436310630942,0.2830210031292912,0.09267114268408881,0.03762687577141656,0.16638373151237584,0.15845498626614793,0.20136242070872942,0.1886806687528608,0.5152380466461182,0.3922370672225952,0.3224684000015259
normal,noninput,2402,20080825205700,3.0,3,3,False,0.3300395965576173,0.30844577550888075,0.2802965283393859,0.9345720293141652,0.8492815142877943,0.021593821048736528,0.04974306821823138,0.3301503658294678,0.3092990716298421,0.3890925719882604,0.3673813697039475,-0.048577070236206055,-0.04852755864461263,0.21123822530110678,0.199655638800727,0.224642701177106,0.21210773269382754,0.3667106628417969,0.3427175283432007,0.3114405870437622
normal,noninput,2403,20080825205700,5.0,6,6,True,0.42378950119018555,0.3390277922153473,0.2896086573600769,0.7999910126683402,0.6833785559734954,0.08476170897483826,0.13418084383010864,0.21077311833699544,0.20013213952382405,0.26902919506144823,0.25022987611164277,-0.01393115520477295,-0.011427819728851318,0.1218789021174113,0.11484102408091228,0.17365759868609595,0.16152269048398957,0.44281578063964844,0.40889883041381836,0.3537698984146118
normal,noninput,2404,20080825205700,10.0,10,2,False,0.1927823781967164,0.2715297818183897,0.23638919591903695,1.4084782248163727,1.2261971147478214,0.07874740362167332,0.04360681772232056,0.08749711513519287,0.048452019691467285,0.08749711513519287,0.048452019691467285,0.08502453565597534,0.07138460874557495,0.043748557567596436,0.024226009845733643,0.043748557567596436,0.024226009845733643,0.2142026424407959,0.30169975757598877,0.2626546621322632
normal,noninput,2408,20080827091400,1.0,1,2,False,0.12892971038818368,0.04148443937301627,0.03502396345138559,0.3217601222256239,0.2716516103692071,0.08744527101516741,0.0939057469367981,0.18934905529022217,0.18217074871063232,0.18934905529022217,0.18217074871063232,0.49478334188461304,0.45355433225631714,0.09467452764511108,0.09108537435531616,0.09467452764511108,0.09108537435531616,0.14325523376464844,0.04609382152557373,0.03891551494598389
normal,noninput,2422,20080829234100,1.0,6,10,True,0.6087956190109252,0.3868391454219817,0.3581453800201415,0.6354170978602914,0.5882850809636236,0.22195647358894344,0.25065023899078365,0.21757171418931748,0.211273455619812,0.2604449719839551,0.2515459915374934,0.03455719947814941,0.004449069499969482,0.1582110357284546,0.15154871940612794,0.17471179852624555,0.16874218096362664,0.6411857604980469,0.43852365016937256,0.41014933586120605
normal,noninput,2423,20080829234100,3.0,13,6,True,0.4681512117385864,0.26739755272865295,0.24357786774635315,0.5711777434808106,0.5202974202326021,0.20075365900993347,0.22457334399223328,0.2046390215555827,0.20684158007303874,0.24989600409506163,0.24892570143074816,-0.024269660313924152,-0.028612693150838215,0.1218186749352349,0.12198008431328666,0.16130717702399236,0.16068084934738122,0.4806962013244629,0.31480836868286133,0.2892354726791382
normal,noninput,2424,20080829234100,5.0,16,3,False,0.3874646186828612,0.3077885270118714,0.29267942905426025,0.7943655037669273,0.7553707227493142,0.07967609167098977,0.09478518962860094,0.13719971974690756,0.12988106409708658,0.14599456632513014,0.1379108331092335,0.01758889357248942,0.013960838317871094,0.07179337077670626,0.0666974385579427,0.08429000216803656,0.07962285661978151,0.43051624298095703,0.3419872522354126,0.3251993656158447
normal,noninput,2429,20080830045500,1.0,1,3,False,0.3468962073326112,0.036053931713104115,0.040022420883178755,0.10393290831956219,0.11537289839783241,0.31084227561950706,0.3068737864494324,0.28366676966349286,0.2866063912709554,0.3027226480314912,0.3059835841137216,0.39400049050649005,0.32295918464660645,0.15092473559909397,0.15278935432434082,0.17477700233077775,0.17665970465566366,0.38544023036956787,0.04005992412567139,0.044469356536865234
normal,noninput,2430,20080830045500,3.0,2,2,False,0.15020821094512948,0.03181840181350726,0.03352214097976702,0.21182864514064684,0.22317116200799794,0.11838980913162223,0.11668606996536246,0.13154423236846924,0.12965118885040283,0.13154423236846924,0.12965118885040283,0.43763381242752075,0.3927420973777771,0.06577211618423462,0.06482559442520142,0.06577211618423462,0.06482559442520142,0.16689801216125488,0.035353779792785645,0.03724682331085205
normal,noninput,2436,20080830182800,1.0,3,12,True,0.3845212638378144,0.1561825513839723,0.16759898662567152,0.4061740300787316,0.43586402726576495,0.22833871245384207,0.21692227721214286,0.16056109558452258,0.1345376462647409,0.19152282459275433,0.1629057317159855,0.3174429734547933,0.20783408482869467,0.11317800813251071,0.09899107615152995,0.12966156519632438,0.11028770173299905,0.3999098539352417,0.17333674430847168,0.1844935417175293
normal,noninput,2437,20080830182800,3.0,13,9,True,0.3774718284606935,0.20380980968475337,0.19763841629028311,0.5399338290114974,0.5235845469481529,0.17366201877594012,0.17983341217041038,0.13230434391233656,0.1565424535009596,0.1582772752807227,0.18641666523246386,0.24085528320736355,0.22945341798994276,0.09055914407894934,0.10770090715384778,0.1055181835204818,0.12427777682164258,0.42838287353515625,0.26849567890167236,0.22321128845214844
normal,noninput,2438,20080830182800,5.0,7,10,True,0.3084636628627777,0.20599668622016898,0.19905891418457022,0.6678150817129086,0.6453237063229811,0.10246697664260873,0.10940474867820749,0.17052440378401015,0.18178753852844237,0.20451135748843238,0.2149809505070037,-0.028728973865509034,-0.013480615615844727,0.12334708213806152,0.12777267932891845,0.13719038925446864,0.14421360576035344,0.33787810802459717,0.22372817993164062,0.21441960334777832
normal,noninput,2439,20080830182800,10.0,25,8,True,0.41138804554939257,0.3686398983001711,0.4054754793643951,0.8960880178418091,0.9856277637404328,0.04274814724922149,0.00591256618499747,0.07303658979279655,0.058659332139151435,0.08912036475417508,0.06970687977351925,0.19416634738445282,0.21292629837989807,0.051159974187612534,0.03745488077402115,0.0589475804727283,0.04610676713775259,0.4341471195220947,0.3981567621231079,0.4618464708328247
normal,noninput,2440,20080830182800,20.0,25,6,True,0.32050850987434387,0.17408707737922668,0.18731582164764404,0.5431589864727084,0.5844332236953136,0.1464214324951172,0.13319268822669983,0.1436319589614868,0.14461108843485515,0.1684256352488122,0.1726450285717897,0.2591681679089864,0.2901085615158081,0.08662459585401748,0.08237095673878987,0.10871828006550911,0.11144188674400754,0.36036694049835205,0.19116568565368652,0.2047640085220337
normal,noninput,2441,20080830182800,40.0,25,7,True,0.1946815013885499,0.22045046091079712,0.20467109680175777,1.132364705112978,1.0513125044853153,0.025768959522247226,0.009989595413207875,0.10919271196637835,0.15067860058375768,0.12687800949125164,0.18149766075556759,0.2971253054482596,0.2776795285088675,0.0714920880843182,0.09561320227019642,0.08306115464556944,0.11881810983854349,0.22587323188781738,0.23433375358581543,0.24669337272644043
normal,noninput,2442,20080830182800,90.0,25,3,False,0.2555567979812621,0.33321382999420157,0.18558944463729854,1.3038738653261475,0.7262160353523693,0.0776570320129395,0.06996735334396353,0.05752372741699219,0.05738751093546549,0.06102155893735357,0.06520770677058876,0.3760557174682617,0.3526305357615153,0.029037952423095703,0.035059478547837995,0.0352308134788517,0.037647687057237596,0.283951997756958,0.3702375888824463,0.20621049404144287
normal,noninput,2450,20080831143300,1.0,1,4,False,0.46024202108383183,0.08875518441200247,0.08207353949546814,0.19284459120658162,0.17832691439645548,0.37148683667182936,0.3781684815883637,0.2547623912493388,0.27983007828394574,0.2926956128970462,0.32097884793214826,0.3188762962818146,0.22521290183067322,0.16970381140708923,0.19111791253089905,0.1792387253872376,0.19655859891503968,0.5017002820968628,0.10419785976409912,0.0901726484298706
normal,noninput,2452,20080831143300,5.0,3,2,False,0.3037518024444581,0.29003552198410043,0.21890687942504883,0.9548437890739242,0.7206768080498109,0.013716280460357666,0.08484492301940927,0.015240311622619629,0.09427213668823242,0.015240311622619629,0.09427213668823242,0.1388654112815857,0.10168743133544922,0.0076201558113098145,0.04713606834411621,0.0076201558113098145,0.04713606834411621,0.33750200271606445,0.3222616910934448,0.24322986602783203
normal,noninput,2464,20080902171700,1.0,2,9,True,0.8185041427612304,0.3045236945152283,0.29837427139282235,0.372049057061477,0.36453605523150356,0.5139804482460021,0.520129871368408,0.22321491109000313,0.2345981995264689,0.28948652199871255,0.29782273272491827,0.25594164927800495,0.23181593418121338,0.14416485362582737,0.15047825707329643,0.1929910146658084,0.19854848848327886,0.9846599102020264,0.34014326333999634,0.3194620609283447
normal,noninput,2465,20080902171700,3.0,8,3,False,0.6353596329689026,0.5452720105648041,0.5844516277313231,0.8582100314067201,0.9198752917309255,0.09008762240409851,0.050908005237579546,0.3850073019663493,0.388594388961792,0.41439002587095913,0.4250294643568248,0.17335718870162964,0.16875632603963217,0.21167083581288657,0.2225405110253228,0.23924819298609423,0.24539087565993525,0.7059551477432251,0.605857789516449,0.649390697479248
normal,noninput,2471,20080902183500,1.0,1,7,True,0.6031196236610412,0.08278032541275038,0.06818674802780156,0.1372535765131623,0.11305675582879582,0.5203392982482908,0.5349328756332397,0.28992185138520743,0.29132245835803805,0.3396798043351498,0.341686541731724,0.3196502413068499,0.2438481535230364,0.2064524621379619,0.2071309332944909,0.2223726307733733,0.22368634877618757,0.6476247310638428,0.0926523208618164,0.07790160179138184
normal,noninput,2472,20080902183500,3.0,3,7,True,0.6031196236610412,0.2635876178741454,0.2246980786323547,0.4370403607067577,0.3725597208533826,0.3395320057868958,0.3784215450286865,0.2573010353814988,0.25525156656901044,0.3102274834504613,0.31146036048416487,0.21083605289459229,0.20585463728223527,0.16897480828421457,0.16162488898452448,0.2030915607953427,0.20389866827098832,0.6476247310638428,0.3054664134979248,0.2541999816894531
normal,noninput,2473,20080902183500,5.0,9,8,True,0.5957021057605743,0.281429761648178,0.2585412979125976,0.47243371968419867,0.4340110525251543,0.31427234411239624,0.33716080784797664,0.24447054522378103,0.23503605808530534,0.3161936032362915,0.30046696854490024,0.09942910075187683,0.09560352563858032,0.18064508587121964,0.17489217221736908,0.20914241007816378,0.19874021898981822,0.6476247310638428,0.3454800844192505,0.30589568614959717
normal,noninput,2474,20080902183500,10.0,8,2,False,0.10412142276763925,0.17110497951507586,0.093019652366638,1.6433215659847378,0.8933766932307838,0.06698355674743661,0.011101770401001243,0.30580711364746094,0.21904563903808594,0.30580711364746094,0.21904563903808594,0.25697648525238037,0.29473555088043213,0.15290355682373047,0.10952281951904297,0.15290355682373047,0.10952281951904297,0.11569046974182129,0.19011664390563965,0.10335516929626465
normal,noninput,2478,20080903233200,1.0,2,11,True,0.37336939573287964,0.23981863260269165,0.1940869688987732,0.6423092930044688,0.519825596626107,0.133550763130188,0.17928242683410645,0.16384729905561968,0.18430226932872426,0.20100313963927705,0.22132335743186335,0.1927748593417081,0.10276565768501976,0.11303196465673526,0.12961292069805555,0.13551628909948044,0.14921617714046523,0.4333003759384155,0.2794339656829834,0.2342778444290161
normal,noninput,2479,20080903233200,3.0,5,10,True,0.5382040262222287,0.43414493501186335,0.3104260206222531,0.8066549372720624,0.5767813050400253,0.10405909121036538,0.22777800559997563,0.10908365646998087,0.14688552485571968,0.13212539565179096,0.17635420622365372,0.207887202501297,0.16218947172164916,0.06952226161956787,0.10922466516494751,0.08863240986943792,0.11830199797023186,0.700590968132019,0.5878413319587708,0.3900717496871948
normal,noninput,2480,20080903233200,5.0,13,5,True,0.2730783939361574,0.1979325056076051,0.17646393775939928,0.7248193559168195,0.6462024886547946,0.07514588832855229,0.09661445617675812,0.0544818639755249,0.057895827293396,0.06180244926474369,0.06902989201635684,0.12612602710723878,0.12419683933258056,0.03242180824279785,0.03422494888305664,0.03908730093071773,0.043658337081432165,0.2985117435455322,0.21850788593292236,0.19009828567504883
normal,noninput,2485,20080906152000,1.0,2,9,True,0.6143096923828124,0.27835290431976323,0.2561641454696655,0.45311494799972196,0.4169951225676488,0.3359567880630492,0.35814554691314693,0.21442604064941406,0.21480284796820748,0.25353554849226234,0.25353544808037126,0.13492782910664877,0.11025651295979817,0.14815583052458586,0.14592608699092158,0.16902369899484154,0.16902363205358084,0.6585562229156494,0.3284076452255249,0.3012455701828003
normal,noninput,2486,20080906152000,3.0,8,3,False,0.24760608673095708,0.13764678239822392,0.13173004388809195,0.555910334093635,0.5320145624337043,0.10995930433273315,0.11587604284286512,0.1488529841105143,0.15221619606018066,0.1687475714448137,0.17097267923216017,0.1091156005859375,0.12174582481384277,0.09064006805419922,0.09142128626505534,0.09742645579875879,0.09871112237875922,0.2751178741455078,0.15294086933135986,0.14636671543121338
normal,noninput,2499,20080910085700,1.0,2,12,True,0.5836677730083466,0.44809690713882433,0.4080701172351837,0.7677259699113393,0.6991479333044284,0.13557086586952227,0.1755976557731629,0.22311727567152542,0.21577784328749686,0.2808067995069052,0.2699905699128043,0.08947332700093587,0.06708150108655293,0.14879918098449707,0.1456859608491262,0.19010710195641733,0.18278447990509772,0.6999466419219971,0.4655958414077759,0.4259382486343384
normal,noninput,2500,20080910085700,3.0,5,9,True,0.5735947608947751,0.37770915031433105,0.3544016599655151,0.6584947702889167,0.6178606990982077,0.19588561058044407,0.21919310092926003,0.19202742311689588,0.18934959173202515,0.22865700021033114,0.22404639446390487,0.18205527464548746,0.15988347265455458,0.1271619885056107,0.1248039640026328,0.15243800014022074,0.14936426297593658,0.6999466419219971,0.41894078254699707,0.3879340887069702
normal,noninput,2501,20080910085700,5.0,11,3,False,0.2290185928344728,0.22611182928085327,0.20054973363876338,0.9873077398754239,0.8756919303216322,0.002906763553619518,0.028468859195709406,0.20397067070007324,0.1949293613433838,0.2166112129664393,0.20686855002573673,0.21211806933085123,0.21652531623840332,0.10491511556837292,0.09933964411417644,0.12506054211566509,0.11943561304422667,0.25446510314941406,0.25123536586761475,0.2228330373764038
normal,noninput,2506,20080910190300,1.0,2,13,True,0.5830905437469478,0.3743167161941525,0.33190584182739236,0.641952986904552,0.5692183579149833,0.20877382755279528,0.25118470191955544,0.1800454427034427,0.1981224142588102,0.2180767007850837,0.23911787034486043,0.12123504968789908,0.09391352305045494,0.11458042669578417,0.13144120591632008,0.1481539439885838,0.16244860382703033,0.7205063700675964,0.5576410889625549,0.44072914123535156
normal,noninput,2507,20080910190300,3.0,13,9,True,0.4651474475860595,0.32201204299926767,0.27779200077056876,0.692279501199865,0.5972127810486865,0.14313540458679186,0.18735544681549077,0.21133412917455038,0.2193680074479845,0.25003100886434537,0.2656318654178707,0.1683502329720391,0.15134168995751274,0.1451048998185146,0.15538159123173464,0.16668733924289691,0.17708791027858048,0.5248992443084717,0.35330986976623535,0.32213151454925537
normal,noninput,2508,20080910190300,5.0,17,4,False,0.35805544257164,0.19286885857582092,0.17474244236946102,0.5386564080428174,0.48803180064634377,0.1651865839958191,0.183313000202179,0.17648343245188394,0.174033522605896,0.20280731153766643,0.1964576586951644,-0.0009454488754272461,0.058010995388031006,0.11162537336349487,0.11432987451553345,0.1241936073432366,0.12030525496625091,0.36338114738464355,0.22307920455932617,0.19950246810913086
normal,noninput,2510,20080910190300,20.0,25,9,True,0.47347614765167223,0.3490303993225097,0.35395951271057124,0.7371657496446579,0.7475762284248642,0.12444574832916255,0.11951663494110099,0.20400776465733847,0.18004630009333292,0.27534658434698844,0.23491622297019862,0.16999986436631945,0.18251238928900826,0.1331603968584979,0.11853143020912452,0.18356438956465895,0.15661081531346574,0.5406116247177124,0.4266188144683838,0.42077088356018066
normal,noninput,2511,20080910190300,40.0,25,8,True,0.4069635272026062,0.23814880847930908,0.1933385848999023,0.5851846481582784,0.47507595147131937,0.16881471872329712,0.2136249423027039,0.11130286540303912,0.15184511031423295,0.13089644565358993,0.17743604154544265,0.17207203805446625,0.16684432327747345,0.07269410416483879,0.1039673238992691,0.08657986067542013,0.11736290988724152,0.4624500274658203,0.26127099990844727,0.23421001434326172
normal,noninput,2520,20080911092100,1.0,2,13,True,1.1463199183344839,0.1581007361412049,0.16174123287200926,0.13792025560448545,0.14109606776004296,0.988219182193279,0.9845786854624746,0.5205601555032607,0.515988809367021,0.6273742501410038,0.6220402996462661,-0.1919028856433355,-0.2122747628734662,0.39324762403259617,0.3899686229828547,0.42621687314900736,0.42259316736113384,1.250611960887909,0.1851353645324707,0.18173938989639282
normal,noninput,2521,20080911092100,3.0,2,11,True,0.8291429281234741,0.30091050267219543,0.3371678292751312,0.36291752901181895,0.40664621000653456,0.5282324254512787,0.4919750988483429,0.3206124869259921,0.3023327068849043,0.4004755956094592,0.3762228952054441,0.08539513566277245,0.005841661583293568,0.20199334424389298,0.1894896887550669,0.2700005914797824,0.25364942420303316,1.0385535955429077,0.35251861810684204,0.37764298915863037
normal,noninput,2522,20080911092100,5.0,3,5,True,0.4906766176223756,0.24138064384460445,0.21558270454406747,0.49193427030258624,0.43935801463027896,0.24929597377777113,0.2750939130783081,0.3412103891372681,0.3213077664375305,0.38698158488548773,0.3662325307414945,0.301520037651062,0.3151519179344177,0.22433852195739745,0.21327933311462402,0.24474864415598624,0.23162579007815143,0.5525537729263306,0.2745414972305298,0.2387639880180359
normal,noninput,2523,20080911092100,10.0,4,2,False,0.08766446113586435,0.21622531414031976,0.1900310754776,2.466510503101239,2.1677093889060197,0.1285608530044554,0.10236661434173566,0.14284539222717285,0.11374068260192871,0.14284539222717285,0.11374068260192871,0.7871876955032349,0.7947244644165039,0.07142269611358643,0.056870341300964355,0.07142269611358643,0.056870341300964355,0.09740495681762695,0.2402503490447998,0.21114563941955566
normal,noninput,2525,20080911092100,40.0,4,2,False,0.08766446113586435,0.08622518777847299,0.0867469310760498,0.983582020139715,0.9895336143298419,0.0014392733573913574,0.0009175300598145419,0.0015991926193237305,0.0010194778442382812,0.0015991926193237305,0.0010194778442382812,0.7610823512077332,0.7412675619125366,0.0007995963096618652,0.0005097389221191406,0.0007995963096618652,0.0005097389221191406,0.09740495681762695,0.09580576419830322,0.09638547897338867
normal,noninput,2527,20080911121400,1.0,2,13,True,0.47741878032684326,0.12485010623931869,0.19517593383789056,0.2615106723573917,0.40881494796721685,0.35256867408752457,0.2822428464889527,0.17187309876466408,0.16571356394352058,0.20575632656016393,0.1980940099477217,0.32445783340013945,0.33679582063968366,0.11824863478982237,0.11747958674233341,0.1397838979164176,0.13457837883924983,0.5279494524002075,0.15394413471221924,0.22350192070007324
normal,noninput,2528,20080911121400,3.0,6,10,True,0.5918316215276718,0.39112734794616677,0.44753967225551583,0.6608760561603063,0.7561942552178933,0.200704273581505,0.14429194927215594,0.15806034008661907,0.16174580256144205,0.1948923572684356,0.20216863377522015,0.19473468661308288,0.1887688994407654,0.1061449372768402,0.11331530570983887,0.13073776774421916,0.13561884241189565,0.6770660281181335,0.45728403329849243,0.5320487022399902
normal,noninput,2529,20080911121400,5.0,13,9,True,0.6357243061065674,0.48162238597869866,0.5393522024154662,0.7575963060596956,0.8484058218863412,0.15410192012786872,0.09637210369110116,0.10298442840576172,0.08966247902976142,0.12131622451710232,0.1052286477632859,0.18853366374969482,0.20313966274261475,0.07285324732462566,0.061055289374457464,0.08087748301140155,0.0701524318421906,0.734431266784668,0.5858379602432251,0.6494699716567993
normal,noninput,2530,20080911121400,10.0,25,3,False,0.28891076445579533,0.24004687070846553,0.3232027530670166,0.8308685595728081,1.1186940496170683,0.0488638937473298,0.03429198861122129,0.16320157051086426,0.16727197170257568,0.18181463016344412,0.19121791052237563,-0.05271134773890177,-0.010079443454742432,0.09673588805728489,0.10304749011993408,0.10497072566747671,0.11039971211397134,0.3210119605064392,0.2667187452316284,0.3591141700744629
